Player Name,C,L,R,D,CON,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,OV,Age,Contract,Salary,Link
Aram Minnetian (R),,,,X,100.00,64,35,90,45,76,43,40,37,35,41,35,48,50,37,35,0,40,49,21,0,0$,NHL Link
Lleyton Moore (R),,,,X,100.00,35,35,97,56,53,52,59,43,35,44,36,47,62,40,35,0,40,49,24,0,0$,NHL Link
Leon Muggli (R),,,,X,100.00,35,35,97,55,59,50,55,40,35,41,36,51,50,36,35,0,40,49,19,0,0$,NHL Link
Rhett Parsons (R),,,,X,100.00,75,94,50,42,90,44,40,36,35,37,35,44,50,39,35,0,40,49,22,0,0$,NHL Link
Nick Poisson,X,,,,100.00,45,35,96,55,63,54,68,43,50,40,39,46,50,41,35,0,40,49,24,0,0$,NHL Link
Nikita Prishchepov,X,,,,100.00,49,35,73,52,69,44,51,42,50,44,38,50,50,40,36,0,40,49,22,0,0$,NHL Link
John Prokop,,,,X,100.00,49,35,93,50,73,52,53,38,35,37,36,45,50,41,35,0,40,49,25,0,0$,NHL Link
Simon Robertsson (R),,,X,,100.00,45,35,84,54,65,62,66,41,40,39,37,42,50,39,35,0,40,49,23,0,0$,NHL Link
Milo Roelens (R),X,,,,100.00,75,35,85,43,99,45,50,38,50,38,35,49,50,39,35,0,40,49,23,0,0$,NHL Link
Kai Schwindt (R),,X,,,100.00,49,35,95,52,75,54,60,41,40,39,37,50,50,39,35,0,40,49,22,0,0$,NHL Link
Xavier Simoneau,X,,,,100.00,38,35,59,57,49,56,68,44,50,41,38,54,50,41,35,0,40,49,25,0,0$,NHL Link
Tate Singleton,X,,,,100.00,35,35,59,58,51,60,65,43,50,39,40,48,50,44,35,0,40,49,27,0,0$,NHL Link
Graham Slaggert,X,,,,100.00,38,35,93,58,59,62,78,42,50,39,37,47,50,43,35,0,40,49,27,0,0$,NHL Link
Givani Smith,,,X,,100.00,69,71,50,47,83,44,54,39,40,38,37,47,50,56,44,0,40,49,28,0,0$,NHL Link
Konnor Smith (R),,,,X,100.00,71,38,75,44,92,42,44,36,35,36,35,43,50,38,35,0,40,49,21,0,0$,NHL Link
Sam Stange,,,X,,100.00,56,35,99,50,73,56,59,39,40,36,38,45,50,41,35,0,40,49,25,0,0$,NHL Link
Gustav Stjernberg (R),,,,X,100.00,64,55,52,45,84,36,43,37,35,38,36,46,50,40,35,0,40,49,23,0,0$,NHL Link
Peter Tischke,,,,X,100.00,71,35,99,43,82,35,37,36,35,39,35,48,50,46,35,0,40,49,30,0,0$,NHL Link
Gleb Veremyev (R),X,,,,100.00,73,35,88,45,91,49,51,38,50,36,38,45,50,39,35,0,40,49,23,0,0$,NHL Link
Yegor Zamula,,,,X,100.00,56,35,99,46,77,35,36,36,35,44,35,45,50,48,45,0,40,49,26,0,0$,NHL Link
Kent Anderson (R),,,,X,100.00,60,35,99,44,80,40,36,35,35,35,35,48,50,39,35,0,40,48,22,0,0$,NHL Link
Raivis Ansons (R),,X,,,100.00,47,35,86,52,68,56,59,40,40,39,37,47,50,40,35,0,40,48,24,0,0$,NHL Link
Jack Bar (R),,,,X,100.00,64,35,99,44,80,41,38,35,35,35,35,47,50,40,35,0,40,48,23,0,0$,NHL Link
Xavier Bernard,,,,X,100.00,60,35,74,45,84,35,39,35,35,35,35,48,50,42,35,0,40,48,26,0,0$,NHL Link
Tag Bertuzzi,X,,,,100.00,75,35,99,43,84,46,45,36,50,35,35,44,50,41,35,0,40,48,25,0,0$,NHL Link
Jake Boltmann,,,,X,100.00,56,35,98,47,73,39,45,37,35,38,35,46,50,41,35,0,40,48,24,0,0$,NHL Link
Austin Brimmer,,,X,,100.00,75,35,84,42,92,44,44,36,40,36,35,46,50,41,35,0,40,48,24,0,0$,NHL Link
Jackson Cates,X,,,,100.00,45,35,95,53,65,49,57,41,50,39,39,42,51,51,36,0,40,48,28,0,0$,NHL Link
Artur Cholach (R),,,,X,100.00,53,35,97,47,72,39,42,37,35,38,35,47,50,39,35,0,40,48,23,0,0$,NHL Link
Matteo Costantini (R),X,,,,100.00,35,35,97,57,55,58,60,42,50,38,41,41,51,40,35,0,40,48,23,0,0$,NHL Link
Jarod Crespo (R),,,,X,100.00,45,35,99,48,65,41,36,36,35,42,39,49,50,40,35,0,40,48,24,0,0$,NHL Link
Derek Daschke,,,,X,100.00,49,35,99,48,71,46,44,36,35,36,35,46,50,44,35,0,40,48,28,0,0$,NHL Link
Max Dorrington,,,X,,100.00,75,35,99,42,88,35,36,36,40,42,39,47,50,41,35,0,40,48,24,0,0$,NHL Link
Shawn Element,,X,,,100.00,47,35,77,53,66,54,63,40,40,36,40,48,50,42,35,0,40,48,26,0,0$,NHL Link
Tyson Empey,X,,,,100.00,60,67,50,48,78,47,53,38,50,37,36,49,50,47,35,0,40,48,31,0,0$,NHL Link
Melvin Fernstrom (R),,,X,,100.00,45,35,99,51,69,43,45,40,40,43,37,49,50,36,35,0,40,48,20,0,0$,NHL Link
Josh Filmon (R),,X,,,100.00,35,35,88,57,60,57,59,40,40,37,39,49,50,38,35,0,40,48,22,0,0$,NHL Link
Ryan Gagnier (R),X,,,,100.00,40,35,94,55,62,57,63,41,50,37,39,46,50,40,35,0,40,48,23,0,0$,NHL Link
Zach Gallant,X,,,,100.00,49,49,50,53,71,55,65,40,50,38,36,47,50,43,35,0,40,48,27,0,0$,NHL Link
Cooper Gay (R),,,X,,100.00,75,35,92,42,94,38,43,37,40,37,36,48,50,40,35,0,40,48,24,0,0$,NHL Link
Artyom Guryev (R),,,,X,100.00,64,35,91,44,84,39,39,35,35,35,35,47,50,39,35,0,40,48,23,0,0$,NHL Link
Tyler Inamoto,,,,X,100.00,49,35,90,48,71,35,41,37,35,39,35,48,50,43,35,0,40,48,27,0,0$,NHL Link
Harrison Israels,X,,,,100.00,60,35,87,49,78,51,59,39,50,37,36,44,50,43,35,0,40,48,26,0,0$,NHL Link
Samuel Johannesson,,,,X,100.00,35,35,93,56,55,46,55,42,35,44,37,37,50,42,35,0,40,48,25,0,0$,NHL Link
Jacob Julien (R),X,,,,100.00,36,35,90,55,68,57,59,41,50,39,38,47,51,38,35,0,40,48,21,0,0$,NHL Link
Hank Kempf (R),,,,X,100.00,56,35,96,46,75,38,40,36,35,39,35,47,50,40,35,0,40,48,24,0,0$,NHL Link
Ben King (R),X,,,,100.00,58,35,79,48,79,50,50,38,50,37,37,47,50,40,35,0,40,48,24,0,0$,NHL Link
Ryan Kirwan (R),,X,,,100.00,71,35,99,44,84,43,40,37,40,39,37,47,50,40,35,0,40,48,24,0,0$,NHL Link
Cole Krygier,,,,X,100.00,64,35,99,43,84,35,36,35,35,35,35,47,50,42,35,0,40,48,26,0,0$,NHL Link
Brody Lamb (R),,,X,,100.00,40,35,98,52,64,46,46,40,40,41,40,47,50,39,35,0,40,48,22,0,0$,NHL Link
Stevie Leskovar (R),,,,X,100.00,71,35,99,42,86,37,38,35,35,35,35,46,50,38,35,0,40,48,21,0,0$,NHL Link
Mark Liwiski,X,,,,100.00,49,99,50,54,69,57,73,40,50,35,38,44,50,41,35,0,40,48,24,0,0$,NHL Link
Case McCarthy,,,,X,100.00,53,35,99,47,72,40,41,36,35,37,35,50,50,41,35,0,40,48,25,0,0$,NHL Link
Luke Mittelstadt (R),,,,X,100.00,40,35,99,50,60,43,41,38,35,42,37,47,50,39,35,0,40,48,23,0,0$,NHL Link
Troy Murray,,,,X,100.00,69,36,73,42,83,35,36,35,35,35,35,46,50,45,35,0,40,48,28,0,0$,NHL Link
Navrin Mutter,,X,,,100.00,58,75,50,50,79,60,65,39,40,36,36,42,50,41,35,0,40,48,25,0,0$,NHL Link
Justin Nachbaur,,X,,,100.00,60,98,50,49,80,55,59,39,40,36,37,43,50,42,35,0,40,48,26,0,0$,NHL Link
Jaxon Nelson,X,,,,100.00,71,35,96,45,88,41,49,38,50,37,37,46,50,42,35,0,40,48,26,0,0$,NHL Link
Calle Odelius (R),,,,X,100.00,47,35,98,50,66,44,50,38,35,37,36,45,50,38,35,0,40,48,22,0,0$,NHL Link
Ryan O'Rourke (R),,,,X,100.00,47,35,94,50,68,42,51,38,35,38,35,48,50,40,35,0,40,48,24,0,0$,NHL Link
Chase Pauls (R),,,,X,100.00,67,35,99,43,88,37,36,35,35,35,35,46,50,39,35,0,40,48,22,0,0$,NHL Link
Valtteri Piironen,,,,X,100.00,64,35,99,43,84,37,35,35,35,35,35,46,50,41,35,0,40,48,24,0,0$,NHL Link
Eamon Powell (R),,,,X,100.00,35,35,83,55,53,52,52,40,35,41,36,47,50,40,35,0,40,48,24,0,0$,NHL Link
Connor Punnett (R),,,,X,100.00,56,35,86,48,75,41,48,37,35,37,35,47,50,39,35,0,40,48,23,0,0$,NHL Link
Anri Ravinskis (R),,,X,,100.00,56,35,92,50,77,53,59,39,40,37,37,43,50,39,35,0,40,48,23,0,0$,NHL Link
Tim Rego,,,,X,100.00,40,35,93,51,62,48,46,38,35,39,37,51,50,42,35,0,40,48,25,0,0$,NHL Link
Ellis Rickwood (R),X,,,,100.00,60,35,99,45,78,35,36,37,50,42,41,49,50,40,35,0,40,48,23,0,0$,NHL Link
Austin Roest (R),,,X,,100.00,36,35,84,56,56,60,67,41,40,40,36,45,50,38,35,0,40,48,22,0,0$,NHL Link
Broten Sabo (R),,,,X,100.00,62,35,99,44,81,35,35,35,35,35,35,47,50,40,35,0,40,48,23,0,0$,NHL Link
Bennett Schimek (R),,X,,,100.00,42,35,95,52,63,45,44,41,40,44,41,45,50,39,35,0,40,48,23,0,0$,NHL Link
Vincent Sevigny,,,,X,100.00,49,35,93,48,73,43,45,36,35,35,35,52,50,41,35,0,40,48,25,0,0$,NHL Link
Maxim Strbak (R),,,,X,100.00,58,35,99,45,77,35,36,36,35,42,35,46,50,37,35,0,40,48,21,0,0$,NHL Link
Nikita Susuyev (R),,X,,,100.00,47,35,90,53,66,52,61,41,40,40,36,43,50,37,35,0,40,48,21,0,0$,NHL Link
Riley Thompson (R),X,,,,100.00,71,35,94,44,88,43,41,38,50,42,35,43,50,40,35,0,40,48,23,0,0$,NHL Link
Jacob Truscott (R),,,,X,100.00,40,35,95,50,64,47,44,37,35,40,35,48,50,40,35,0,40,48,24,0,0$,NHL Link
Samu Tuomaala (R),,,X,,100.00,45,35,94,52,63,50,49,41,40,44,37,46,51,39,35,0,40,48,23,0,0$,NHL Link
Yanick Turcotte,,X,,,100.00,56,99,50,51,71,59,64,39,40,37,35,45,50,46,35,0,40,48,30,0,0$,NHL Link
Lucas Vanroboys,X,,,,100.00,45,49,50,53,69,49,60,41,50,38,39,48,50,43,35,0,40,48,26,0,0$,NHL Link
Daniel Walcott,,X,,,100.00,35,35,61,56,59,54,65,42,40,38,39,44,50,54,35,0,40,48,32,0,0$,NHL Link
Cooper Walker (R),X,,,,100.00,35,35,94,57,56,59,63,40,50,38,37,46,50,40,35,0,40,48,23,0,0$,NHL Link
Carter Wilkie,,,X,,100.00,60,35,89,48,78,54,55,38,40,37,36,44,50,42,35,0,40,48,26,0,0$,NHL Link
Matthew Andonovski (R),,,,X,100.00,56,35,99,45,75,35,36,35,35,35,35,47,50,37,35,0,40,47,21,0,0$,NHL Link
Matt Basgall (R),,,,X,100.00,45,35,99,48,61,39,37,36,35,39,38,50,50,40,35,0,40,47,23,0,0$,NHL Link
Andrew Basha (R),,X,,,100.00,42,35,71,52,63,52,55,39,40,39,36,44,50,37,35,0,40,47,20,0,0$,NHL Link
Zach Berzolla,,,,X,100.00,56,35,82,45,75,39,37,35,35,35,35,46,50,44,35,0,40,47,28,0,0$,NHL Link
Riley Bezeau (R),,,X,,100.00,42,60,50,52,63,50,53,40,40,37,40,48,50,40,35,0,40,47,24,0,0$,NHL Link
Blake Biondi (R),,,X,,100.00,53,35,91,50,72,46,57,38,40,35,38,46,50,40,35,0,40,47,24,0,0$,NHL Link
Shane Bowers,X,,,,100.00,40,35,71,53,66,50,54,39,50,39,36,45,50,47,36,0,40,47,26,0,0$,NHL Link
Henry Brzustewicz (R),,,,X,100.00,60,35,80,45,78,38,38,35,35,35,35,48,50,35,35,0,40,47,19,0,0$,NHL Link
Tommy Budnick (R),,,,X,100.00,64,35,79,43,78,36,35,35,35,35,35,47,50,38,35,0,40,47,22,0,0$,NHL Link
Brandon Buhr (R),,,X,,100.00,60,35,95,45,78,38,38,36,40,41,35,46,50,40,35,0,40,47,23,0,0$,NHL Link
Cameron Butler,,,X,,100.00,64,35,78,46,84,45,47,37,40,35,36,46,50,43,35,0,40,47,24,0,0$,NHL Link
Drew Callin,X,,,,100.00,60,35,94,45,80,39,37,36,50,39,35,45,50,47,35,0,40,47,31,0,0$,NHL Link
Kevin Conley,,X,,,100.00,60,35,95,45,76,40,38,36,40,35,39,48,50,45,35,0,40,47,29,0,0$,NHL Link
Kyle Crnkovic (R),,X,,,100.00,35,35,98,56,41,50,48,39,40,41,36,53,50,40,35,0,40,47,24,0,0$,NHL Link
Frank Djurasevic (R),,,,X,100.00,56,35,99,45,75,38,36,35,35,35,35,45,50,40,35,0,40,47,24,0,0$,NHL Link
Robby Drazner,,,,X,100.00,49,35,67,47,69,35,36,36,35,42,35,46,50,42,35,0,40,47,26,0,0$,NHL Link
William Dufour,,,X,,100.00,67,35,94,44,84,41,42,37,40,35,38,46,50,44,35,0,40,47,24,0,0$,NHL Link
Josh Eernisse,,,X,,100.00,71,35,99,42,86,41,35,35,40,35,35,47,50,41,35,0,40,47,24,0,0$,NHL Link
Aiden Fink (R),,,X,,100.00,35,35,99,56,45,35,39,40,40,49,41,48,50,38,35,0,40,47,21,0,0$,NHL Link
Alfons Freij (R),,,,X,100.00,53,35,95,46,72,42,38,36,35,38,35,44,50,36,35,0,40,47,20,0,0$,NHL Link
Ethan Frisch,,,,X,100.00,47,35,99,48,64,36,42,37,35,38,35,49,50,42,35,0,40,47,25,0,0$,NHL Link
Alex Gallant,,X,,,100.00,36,99,50,55,58,61,67,39,40,37,35,47,50,50,40,0,40,47,33,0,0$,NHL Link
Eddie Genborg (R),,X,,,100.00,53,35,89,48,74,45,43,37,40,38,36,49,50,35,35,0,40,47,19,0,0$,NHL Link
Max Grondin,X,,,,100.00,60,55,51,46,82,39,40,37,50,37,37,45,50,42,35,0,40,47,25,0,0$,NHL Link
Lukas Gustafsson (R),,,,X,100.00,49,35,95,47,65,41,38,36,35,38,35,46,50,40,35,0,40,47,23,0,0$,NHL Link
Viggo Gustafsson (R),,,,X,100.00,49,35,87,47,71,37,39,36,35,38,37,49,50,36,35,0,40,47,19,0,0$,NHL Link
Aiden Hansen-Bukata,,,,X,100.00,49,35,94,47,69,35,37,36,35,39,35,47,50,43,35,0,40,47,27,0,0$,NHL Link
Chad Hillebrand,,X,,,100.00,56,35,84,48,79,38,45,38,40,38,37,51,50,43,35,0,40,47,27,0,0$,NHL Link
Brayden Hislop (R),,,,X,100.00,36,35,97,51,62,37,44,38,35,41,35,51,50,39,35,0,40,47,22,0,0$,NHL Link
Miroslav Holinka (R),X,,,,100.00,53,35,99,46,74,37,35,36,50,46,35,47,50,37,35,0,40,47,20,0,0$,NHL Link
Travis Howe,,,X,,100.00,53,78,50,49,78,50,51,37,40,36,35,48,50,48,35,0,40,47,32,0,0$,NHL Link
Hayes Hundley (R),,,,X,100.00,62,35,99,44,81,36,35,35,35,35,35,46,50,37,35,0,40,47,21,0,0$,NHL Link
Niko Huuhtanen (R),,,X,,100.00,53,35,75,47,76,37,38,37,40,44,35,48,50,39,35,0,40,47,23,0,0$,NHL Link
Kenta Isogai (R),,X,,,100.00,35,35,98,55,55,48,56,40,40,38,38,47,50,38,35,0,40,47,21,0,0$,NHL Link
Hunter Johannes,,,X,,100.00,75,35,99,40,93,35,36,35,40,35,35,48,50,44,35,0,40,47,27,0,0$,NHL Link
Jett Jones (R),X,,,,100.00,71,35,94,43,86,38,43,36,50,35,35,44,50,40,35,0,40,47,23,0,0$,NHL Link
Zakary Karpa (R),X,,,,100.00,45,35,92,51,69,44,53,39,50,38,36,45,50,40,35,0,40,47,24,0,0$,NHL Link
Danny Katic,,X,,,100.00,75,35,94,42,92,37,37,35,40,35,35,46,50,42,35,0,40,47,25,0,0$,NHL Link
Anthony Kehrer (R),,,,X,100.00,60,35,99,45,72,41,40,35,35,35,35,45,50,40,35,0,40,47,24,0,0$,NHL Link
Roman Kinal,,,,X,100.00,45,35,98,49,69,44,45,36,35,35,35,44,50,44,35,0,40,47,27,0,0$,NHL Link
Mike Koster,,,,X,100.00,45,35,99,49,61,39,44,37,35,38,35,48,50,41,35,0,40,47,25,0,0$,NHL Link
Daniel Laatsch (R),,,,X,100.00,38,35,97,50,71,38,42,37,35,40,35,48,50,40,35,0,40,47,24,0,0$,NHL Link
Nick Leivermann,,,,X,100.00,40,35,99,49,60,40,36,36,35,44,35,47,51,44,35,0,40,47,27,0,0$,NHL Link
Kalan Lind (R),,X,,,100.00,35,40,50,58,52,53,55,41,40,38,40,46,50,37,35,0,40,47,21,0,0$,NHL Link
Jalen Luypen (R),X,,,,100.00,35,35,95,59,41,47,53,40,50,37,40,54,51,40,35,0,40,47,24,0,0$,NHL Link
Simon Mack,,,,X,100.00,36,35,98,53,56,46,55,38,35,37,35,46,50,41,35,0,40,47,25,0,0$,NHL Link
Will MacKinnon,,,,X,100.00,56,35,95,45,69,41,38,35,35,35,35,47,50,42,35,0,40,47,26,0,0$,NHL Link
Marcel Marcel (R),,X,,,100.00,75,35,91,38,99,43,44,36,40,35,36,43,50,39,35,0,40,47,22,0,0$,NHL Link
Samuel Mayer (R),,,,X,100.00,58,35,99,45,79,35,37,35,35,35,35,47,50,39,35,0,40,47,23,0,0$,NHL Link
Ryan McCleary (R),,,,X,100.00,49,35,99,46,73,41,35,35,35,35,35,46,50,39,35,0,40,47,22,0,0$,NHL Link
Max McCue (R),X,,,,100.00,38,35,66,54,63,53,55,41,50,41,37,43,50,39,35,0,40,47,23,0,0$,NHL Link
Riley McKay,,X,,,100.00,58,76,50,49,73,52,56,38,40,37,36,43,50,43,35,0,40,47,27,0,0$,NHL Link
Liam McLinskey,,,X,,100.00,35,35,93,56,57,47,53,39,40,38,37,50,50,41,35,0,40,47,25,0,0$,NHL Link
Roger McQueen (R),X,,,,100.00,53,35,88,47,82,44,40,37,50,39,37,46,50,36,35,0,40,47,19,0,0$,NHL Link
Michael Milne,,X,,,100.00,42,35,73,54,61,53,65,41,40,38,37,41,50,42,35,0,40,47,23,0,0$,NHL Link
Tyler Motte,X,,,,100.00,47,35,94,47,62,40,37,36,50,35,38,46,50,75,60,0,40,47,31,0,0$,NHL Link
Dylan Moulton,,,,X,100.00,53,35,99,46,74,35,36,36,35,35,38,47,50,41,35,0,40,47,25,0,0$,NHL Link
Nolan Moyle,X,,,,100.00,53,35,83,48,74,43,47,37,50,36,36,51,50,43,35,0,40,47,27,0,0$,NHL Link
Jake Murray (R),,,,X,100.00,53,35,89,46,76,35,36,35,35,35,35,47,50,40,35,0,40,47,24,0,0$,NHL Link
Mack Oliphant (R),,,,X,100.00,60,35,99,44,80,35,35,35,35,35,35,47,50,40,35,0,40,47,23,0,0$,NHL Link
Chris Ortiz,,,,X,100.00,40,35,95,52,62,47,53,37,35,36,35,48,50,41,35,0,40,47,25,0,0$,NHL Link
Jacob Perreault,,,X,,100.00,47,35,99,50,64,48,45,38,40,38,39,49,51,45,35,0,40,47,24,0,0$,NHL Link
Emil Pieniniemi (R),,,,X,100.00,35,35,94,52,61,42,41,37,35,39,37,50,50,37,35,0,40,47,21,0,0$,NHL Link
Coulson Pitre (R),,,X,,100.00,40,35,96,53,64,46,54,39,40,38,37,47,50,38,35,0,40,47,21,0,0$,NHL Link
Noah Powell (R),,,X,,100.00,56,35,88,48,75,43,47,38,40,38,37,47,50,37,35,0,40,47,21,0,0$,NHL Link
Daniil Prokhorov (R),,,X,,100.00,73,35,99,42,93,38,35,35,40,35,35,47,50,35,35,0,40,47,19,0,0$,NHL Link
Max Psenicka (R),,,,X,100.00,42,53,50,48,73,36,36,36,35,42,35,47,50,35,35,0,40,47,19,0,0$,NHL Link
Garrett Pyke,,,,X,100.00,56,35,99,45,73,36,35,35,35,35,35,46,50,43,35,0,40,47,26,0,0$,NHL Link
Scott Reedy,X,,,,100.00,69,35,99,43,83,42,39,35,50,35,35,44,50,48,37,0,40,47,27,0,0$,NHL Link
Will Riedell,,,,X,100.00,53,35,99,46,74,35,36,35,35,35,35,47,50,46,35,0,40,47,29,0,0$,NHL Link
Tristan Sarsland (R),,,,X,100.00,58,35,99,45,75,42,37,35,35,35,35,45,50,38,35,0,40,47,22,0,0$,NHL Link
Redmond Savage (R),X,,,,100.00,40,35,88,53,60,47,57,40,50,38,38,48,50,39,35,0,40,47,23,0,0$,NHL Link
Neil Shea,,X,,,100.00,49,35,99,47,69,39,35,36,40,46,35,46,50,43,35,0,40,47,26,0,0$,NHL Link
C.J. Smith,,X,,,100.00,38,35,91,52,59,41,47,40,40,45,35,46,50,58,36,0,40,47,31,0,0$,NHL Link
Sloan Stanick (R),,X,,,100.00,42,35,97,51,65,40,44,39,40,38,40,48,50,39,35,0,40,47,22,0,0$,NHL Link
Hoyt Stanley (R),,,,X,100.00,56,35,99,46,77,35,39,36,35,35,37,47,50,37,35,0,40,47,21,0,0$,NHL Link
Caige Sterzer,,X,,,100.00,75,35,90,40,96,37,38,35,40,35,35,48,50,42,35,0,40,47,25,0,0$,NHL Link
Chase Stillman (R),,,X,,100.00,40,37,56,53,64,47,53,41,40,41,38,46,58,39,35,0,40,47,23,0,0$,NHL Link
Kyle Walker,,,,X,100.00,58,35,99,45,79,36,36,35,35,35,35,46,50,42,35,0,40,47,25,0,0$,NHL Link
Chase Yoder (R),X,,,,100.00,56,35,91,49,69,43,52,39,50,37,37,47,50,40,35,0,40,47,24,0,0$,NHL Link
Andre Anania (R),,,,X,100.00,45,35,99,47,67,35,35,35,35,35,35,47,50,39,35,0,40,46,23,0,0$,NHL Link
Jack Berglund (R),X,,,,100.00,64,40,68,44,84,38,38,36,50,35,37,47,62,36,35,0,40,46,20,0,0$,NHL Link
Josh Bloom (R),,X,,,100.00,40,35,99,52,66,44,51,38,40,36,37,41,51,39,35,0,40,46,23,0,0$,NHL Link
Kaden Bohlsen,,,X,,100.00,47,35,99,48,72,38,38,36,40,35,39,47,50,41,35,0,40,46,25,0,0$,NHL Link
Sawyer Boulton (R),,,X,,100.00,60,47,55,46,74,48,47,37,40,36,35,47,50,38,35,0,40,46,21,0,0$,NHL Link
Jake Chiasson (R),X,,,,100.00,36,35,96,52,64,46,50,37,50,36,35,48,50,39,35,0,40,46,23,0,0$,NHL Link
Reilly Connors,X,,,,100.00,45,35,81,49,67,42,40,37,50,35,38,47,50,42,35,0,40,46,26,0,0$,NHL Link
Matt Copponi (R),X,,,,100.00,35,35,87,55,54,53,57,38,50,36,37,43,50,39,35,0,40,46,23,0,0$,NHL Link
Chase Dafoe (R),X,,,,100.00,56,35,94,46,77,35,41,37,50,35,38,48,50,40,35,0,40,46,24,0,0$,NHL Link
Jakub Demek (R),X,,,,100.00,58,35,99,45,81,35,37,36,50,39,35,45,50,39,35,0,40,46,23,0,0$,NHL Link
Elliot Desnoyers,,X,,,100.00,38,35,94,52,59,47,48,38,40,39,36,48,50,44,35,0,40,46,24,0,0$,NHL Link
Kienan Draper (R),,,X,,100.00,64,35,99,43,80,39,36,35,40,35,35,46,50,40,35,0,40,46,24,0,0$,NHL Link
Arnaud Durandeau,,X,,,100.00,49,35,92,49,67,42,49,38,40,38,35,44,50,47,35,0,40,46,27,0,0$,NHL Link
Jiri Felcman (R),X,,,,100.00,53,35,99,47,78,36,40,36,50,39,35,46,50,37,35,0,40,46,21,0,0$,NHL Link
Christian Felton,,,,X,100.00,40,35,99,50,64,42,45,36,35,35,35,46,50,42,35,0,40,46,26,0,0$,NHL Link
Zac Funk (R),,X,,,100.00,56,35,88,47,71,44,42,37,40,38,35,46,50,39,35,0,40,46,22,0,0$,NHL Link
David Gagnon,,X,,,100.00,36,35,85,52,60,50,48,38,40,40,35,47,50,42,35,0,40,46,26,0,0$,NHL Link
Lachlan Getz (R),,,,X,100.00,40,35,99,48,68,35,35,35,35,35,35,47,50,40,35,0,40,46,24,0,0$,NHL Link
Dyllan Gill (R),,,,X,100.00,49,35,99,47,73,35,36,35,35,35,35,46,50,38,35,0,40,46,22,0,0$,NHL Link
Jayden Grubbe (R),X,,,,100.00,56,35,89,45,77,35,36,36,50,35,39,46,50,39,35,0,40,46,23,0,0$,NHL Link
Ryan Hofer (R),X,,,,100.00,47,35,97,48,72,45,43,36,50,37,35,47,50,40,35,0,40,46,24,0,0$,NHL Link
Brandon Holt,,,,X,100.00,36,35,99,50,58,39,38,36,35,38,37,50,50,41,35,0,40,46,25,0,0$,NHL Link
Dylan Hryckowian (R),,,X,,100.00,35,35,89,54,50,41,44,39,40,40,39,49,50,38,35,0,40,46,22,0,0$,NHL Link
T.J. Hughes,X,,,,100.00,40,35,99,49,62,35,36,36,50,42,39,46,50,41,35,0,40,46,24,0,0$,NHL Link
Kyle Jackson (R),,X,,,100.00,53,35,99,47,76,40,44,37,40,36,36,44,50,40,35,0,40,46,23,0,0$,NHL Link
Justin Janicke (R),,X,,,100.00,42,35,94,50,63,44,43,37,40,38,35,47,50,39,35,0,40,46,23,0,0$,NHL Link
Spencer Kersten,,,X,,100.00,40,35,89,51,58,41,44,39,40,40,39,49,50,42,35,0,40,46,26,0,0$,NHL Link
Riley Kidney (R),X,,,,100.00,45,35,89,49,65,45,43,37,50,40,35,50,50,39,35,0,40,46,23,0,0$,NHL Link
Jesse Kiiskinen (R),,,X,,100.00,45,35,92,48,67,41,36,36,40,39,38,47,50,37,35,0,40,46,20,0,0$,NHL Link
Cole Knuble (R),X,,,,100.00,47,35,99,48,62,43,40,37,50,39,37,47,62,38,35,0,40,46,21,0,0$,NHL Link
Vitali Kravtsov,,,X,,100.00,42,35,99,50,67,37,42,38,40,40,36,43,51,49,38,0,40,46,26,0,0$,NHL Link
Samuel Laberge,,X,,,100.00,60,47,57,45,78,44,41,36,40,37,35,47,50,48,35,0,40,46,29,0,0$,NHL Link
Josh Lopina,X,,,,100.00,53,35,91,48,74,45,47,37,50,35,36,46,50,41,35,0,40,46,25,0,0$,NHL Link
Rieger Lorenz (R),,X,,,100.00,64,35,85,44,82,39,36,35,40,35,35,45,50,38,35,0,40,46,22,0,0$,NHL Link
Darick Louis-Jean,,,,X,100.00,51,35,94,46,71,36,37,35,35,35,35,46,50,42,35,0,40,46,25,0,0$,NHL Link
Anton Lundmark,,,X,,100.00,47,35,94,48,74,45,41,36,40,35,35,46,50,41,35,0,40,46,25,0,0$,NHL Link
Keaton Mastrodonato,,,X,,100.00,60,35,99,45,76,38,37,36,40,39,35,45,50,42,35,0,40,46,25,0,0$,NHL Link
Connor Mayer,,,,X,100.00,40,35,99,48,60,35,35,36,35,35,41,47,50,43,35,0,40,46,27,0,0$,NHL Link
Ryan McAllister,X,,,,100.00,38,35,89,52,57,44,47,40,50,41,37,45,50,41,35,0,40,46,24,0,0$,NHL Link
Gavin McCarthy (R),,,,X,100.00,49,35,90,47,71,35,38,35,35,35,35,47,50,37,35,0,40,46,21,0,0$,NHL Link
Mason McCormick,X,,,,100.00,60,35,99,44,82,35,36,35,50,35,35,46,50,41,35,0,40,46,25,0,0$,NHL Link
Ben Meehan,,,,X,100.00,42,35,99,48,63,40,38,35,35,35,35,46,50,41,35,0,40,46,25,0,0$,NHL Link
Thomas Messineo (R),,,,X,100.00,45,35,99,47,65,37,36,35,35,35,35,46,50,40,35,0,40,46,24,0,0$,NHL Link
Ryland Mosley,,X,,,100.00,45,35,95,49,63,46,44,37,40,36,36,46,50,42,35,0,40,46,26,0,0$,NHL Link
